Index,DAG-ID,Send-Outer,Recv-Outer,Latency,Absolute Deadline,Relative Deadline,DAG Preemptions
241,2,35310779166,35358842166,48063000,35314823166,57000000,-
241,3,35310874407,35363055555,52181148,35288026277,51000000,-
242,1,35410666277,35455806333,45140056,35379719666,63000000,-
242,2,35410779314,35458842296,48062982,35414824611,57000000,-
242,3,35410874648,35463048444,52173796,35388027925,51000000,-
243,1,35510664481,35555804851,45140370,35479719277,63000000,-
243,2,35510777777,35558840407,48062630,35514823518,57000000,-
243,3,35510873055,35563046814,52173759,35488021185,51000000,-
244,1,35610670388,35655811796,45141408,35579717629,63000000,-
244,2,35610772796,35658843722,48070926,35614822000,57000000,-
244,3,35610878740,35663054685,52175945,35588019759,51000000,-
245,1,35710668074,35755808925,45140851,35679723962,63000000,-
245,2,35710781481,35758844759,48063278,35767778166,57000000,-
245,3,35710876851,35763050444,52173593,35688027703,51000000,-
246,1,35810661203,35855802333,45141130,35779721407,63000000,-
246,2,35810774388,35858837314,48062926,35814826129,57000000,-
246,3,35810869907,35863050925,52181018,35788023425,51000000,-
247,1,35910661351,35955802629,45141278,35879713925,63000000,-
247,2,35910774666,35958837111,48062445,35914819962,57000000,-
247,3,35910870055,35963043222,52173167,35888022907,51000000,-
248,1,36010661574,36055802944,45141370,35979714462,63000000,-
248,2,36010774870,36058837962,48063092,36014819740,57000000,-
248,3,36010870092,36063043185,52173093,35988016296,51000000,-
249,1,36110661685,36155802277,45140592,36079715111,63000000,-
249,2,36110774962,36158837314,48062352,36114820166,57000000,-
249,3,36110870296,36163043925,52173629,36088016351,51000000,-
250,1,36210666111,36255808074,45141963,36179715018,63000000,-
250,2,36210779259,36258842129,48062870,36214819629,57000000,-
250,3,36210874444,36263048370,52173926,36188016962,51000000,-
251,1,36310669759,36355810555,45140796,36279719592,63000000,-
251,2,36310772222,36358845037,48072815,36314824092,57000000,-
251,3,36310878518,36363053481,52174963,36288021351,51000000,-
252,1,36410666870,36455808185,45141315,36379723444,63000000,-
252,2,36410780185,36458845166,48064981,36467776888,57000000,-
252,3,36410875462,36463049018,52173556,36388026500,51000000,-
253,1,36510667407,36555808462,45141055,36479719981,63000000,-
253,2,36510780944,36558844185,48063241,36514825666,57000000,-
253,3,36510876111,36563049703,52173592,36488022074,51000000,-
254,1,36610667240,36655809425,45142185,36579720444,63000000,-
254,2,36610780481,36658843518,48063037,36614826092,57000000,-
254,3,36610875703,36663050407,52174704,36588022888,51000000,-
255,1,36710665944,36755809166,45143222,36679720814,63000000,-
255,2,36710779185,36758843462,48064277,36714825555,57000000,-
255,3,36710874296,36763049574,52175278,36688023537,51000000,-
256,1,36810669462,36855810425,45140963,36779719092,63000000,-
256,2,36810771981,36858847351,48075370,36814825333,57000000,-
256,3,36810877981,36863061981,52184000,36788021148,51000000,-
257,1,36910660351,36955799222,45138871,36879722333,63000000,-
257,2,36910773703,36958837240,48063537,36967770407,57000000,-
257,3,36910880277,36963076907,52196630,36888033814,51000000,-
258,1,37010669037,37055809740,45140703,36979713611,63000000,-
258,2,37010782222,37058845444,48063222,37014817240,57000000,-
258,3,37010877333,37063050981,52173648,36988049962,51000000,-
259,1,37110664907,37155805981,45141074,37079722111,63000000,-
259,2,37110778000,37158841277,48063277,37114827722,57000000,-
259,3,37110873111,37163046740,52173629,37088024203,51000000,-
260,1,37210665185,37255805981,45140796,37179718277,63000000,-
260,2,37210778370,37258840740,48062370,37214823537,57000000,-
260,3,37210873518,37263047333,52173815,37188019796,51000000,-
261,1,37310669925,37355810870,45140945,37279717944,63000000,-
261,2,37310772500,37358846537,48074037,37314823574,57000000,-
261,3,37310878444,37363053888,52175444,37288020203,51000000,-
262,1,37410661388,37455801740,45140352,37379722944,63000000,-
262,2,37410774703,37458837740,48063037,37467771425,57000000,-
262,3,37410869759,37463043944,52174185,37388027018,51000000,-
263,1,37510660518,37555799055,45138537,37479714722,63000000,-
263,2,37510773648,37558836074,48062426,37514818925,57000000,-
263,3,37510879925,37563064074,52184149,37488016870,51000000,-
264,1,37610667481,37655807981,45140500,37579713703,63000000,-
264,2,37610780592,37658843111,48062519,37614816555,57000000,-
264,3,37610875777,37663048444,52172667,37588035240,51000000,-
265,1,37710661111,37755799814,45138703,37679720500,63000000,-
265,2,37710774296,37758836388,48062092,37714825685,57000000,-
265,3,37710880703,37763054759,52174056,37688021592,51000000,-
266,1,37810668370,37855808851,45140481,37779714351,63000000,-
266,2,37810781444,37858845796,48064352,37814816777,57000000,-
266,3,37810876462,37863050611,52174149,37788027370,51000000,-
267,1,37910667666,37955808000,45140334,37879721222,63000000,-
267,2,37910780814,37958843111,48062297,37914826481,57000000,-
267,3,37910875814,37963049129,52173315,37888023518,51000000,-
268,1,38010660703,38055800425,45139722,37979720648,63000000,-
268,2,38010773888,38058836629,48062741,38014825944,57000000,-
268,3,38010880425,38063075277,52194852,37988022037,51000000,-
269,1,38110669611,38155810351,45140740,38079713981,63000000,-
269,2,38110772203,38158844962,48072759,38114817944,57000000,-
269,3,38110878462,38163053166,52174704,38088048537,51000000,-
270,1,38210668962,38255809074,45140112,38179722185,63000000,-
270,2,38210771462,38258844037,48072575,38267768185,57000000,-
270,3,38210877462,38263051888,52174426,38188026148,51000000,-
271,1,38310662462,38355803277,45140815,38279722277,63000000,-
271,2,38310775870,38358852648,48076778,38367772555,57000000,-
271,3,38310871351,38363045185,52173834,38288025037,51000000,-
272,1,38410663018,38455804055,45141037,38379715555,63000000,-
272,2,38410776037,38458839388,48063351,38414820092,57000000,-
272,3,38410871370,38463055981,52184611,38388018203,51000000,-
273,1,38510663907,38555805222,45141315,38479716425,63000000,-
273,2,38510777111,38558840555,48063444,38514821592,57000000,-
273,3,38510872240,38563045592,52173352,38488027481,51000000,-
274,1,38610664851,38655804333,45139482,38579717185,63000000,-
274,2,38610778000,38658841203,48063203,38614823055,57000000,-
274,3,38610873203,38663047203,52174000,38588018462,51000000,-
275,1,38710661148,38755802074,45140926,38679717814,63000000,-
275,2,38710774518,38758838018,48063500,38714822111,57000000,-
275,3,38710870148,38763043481,52173333,38688020314,51000000,-
276,1,38810661314,38855800870,45139556,38779714148,63000000,-
276,2,38810774407,38858837444,48063037,38814819185,57000000,-
276,3,38810880925,38863055407,52174482,38788016574,51000000,-
277,1,38910669703,38955811037,45141334,38879714851,63000000,-
277,2,38910772277,38958844055,48071778,38914818574,57000000,-
277,3,38910878314,38963054203,52175889,38888027870,51000000,-
278,1,39010670351,39055809240,45138889,38979722703,63000000,-
278,2,39010772851,39058845888,48073037,39067769611,57000000,-
278,3,39010878907,39063053814,52174907,38988027074,51000000,-
279,1,39110668944,39155810685,45141741,39079723388,63000000,-
279,2,39110771592,39158843685,48072093,39167768333,57000000,-
279,3,39110877851,39163052500,52174649,39088027018,51000000,-
280,1,39210667222,39255808574,45141352,39179722185,63000000,-
280,2,39210780462,39258843833,48063371,39267777203,57000000,-
280,3,39210876018,39263049111,52173093,39188025759,51000000,-
281,1,39310666796,39355807166,45140370,39279720462,63000000,-
281,2,39310779962,39358844129,48064167,39314826370,57000000,-
281,3,39310875240,39363055148,52179908,39288022240,51000000,-
282,1,39410664370,39455805592,45141222,39379720166,63000000,-
282,2,39410777555,39458841703,48064148,39414823944,57000000,-
282,3,39410872777,39463046981,52174204,39388028203,51000000,-
283,1,39510663018,39555803574,45140556,39479717129,63000000,-
283,2,39510776296,39558853833,48077537,39514821796,57000000,-
283,3,39510871481,39563046685,52175204,39488019703,51000000,-
284,1,39610667203,39655806944,45139741,39579716018,63000000,-
284,2,39610780444,39658857555,48077111,39614818648,57000000,-
284,3,39610876018,39663059685,52183667,39588019537,51000000,-
285,1,39710666740,39755808407,45141667,39679720314,63000000,-
285,2,39710780000,39758844907,48064907,39714824407,57000000,-
285,3,39710875333,39763048870,52173537,39688031703,51000000,-
286,1,39810666111,39855807000,45140889,39779720481,63000000,-
286,2,39810779203,39858858203,48079000,39814825259,57000000,-
286,3,39810874500,39863047777,52173277,39788021796,51000000,-
287,1,39910667055,39955808518,45141463,39879719092,63000000,-
287,2,39910780407,39958843240,48062833,39914823296,57000000,-
287,3,39910875870,39963068185,52192315,39888020574,51000000,-
288,1,40010666574,40055808629,45142055,39979720648,63000000,-
288,2,40010779759,40058848129,48068370,40014826018,57000000,-
288,3,40010874925,40063054740,52179815,39988039407,51000000,-
289,1,40110664703,40155805074,45140371,40079719907,63000000,-
289,2,40110777962,40158841222,48063260,40114826481,57000000,-
289,3,40110873259,40163054759,52181500,40088027722,51000000,-
290,1,40210661814,40255802388,45140574,40179718074,63000000,-
290,2,40210775148,40258837888,48062740,40214822851,57000000,-
290,3,40210870462,40263043777,52173315,40188027518,51000000,-
291,1,40310661907,40355802240,45140333,40279714981,63000000,-
291,2,40310775018,40358838296,48063278,40314819481,57000000,-
291,3,40310870277,40363044092,52173815,40288016796,51000000,-
292,1,40410661129,40455799907,45138778,40379715185,63000000,-
292,2,40410774240,40458836388,48062148,40414819425,57000000,-
292,3,40410880462,40463055018,52174556,40388016888,51000000,-
293,1,40510668092,40555808907,45140815,40479713944,63000000,-
293,2,40510781555,40558844814,48063259,40514816870,57000000,-
293,3,40510876925,40563058296,52181371,40488027888,51000000,-
294,1,40610667907,40655808388,45140481,40579721240,63000000,-
294,2,40610780944,40658859314,48078370,40614826240,57000000,-
294,3,40610876055,40663057222,52181167,40588031481,51000000,-
295,1,40710665537,40755807462,45141925,40679720648,63000000,-
295,2,40710778740,40758855111,48076371,40714823962,57000000,-
295,3,40710874111,40763047500,52173389,40688029814,51000000,-
296,1,40810664685,40855805907,45141222,40779718851,63000000,-
296,2,40810777925,40858842222,48064297,40814822388,57000000,-
296,3,40810873296,40863055259,52181963,40788020018,51000000,-
297,1,40910661907,40955803148,45141241,40879718166,63000000,-
297,2,40910775037,40958837722,48062685,40914822537,57000000,-
297,3,40910870425,40963044703,52174278,40888026888,51000000,-
298,1,41010664481,41055805222,45140741,40979715462,63000000,-
298,2,41010777740,41058841370,48063630,41014820462,57000000,-
298,3,41010873185,41063046925,52173740,40988017592,51000000,-
299,1,41110663666,41155805203,45141537,41079717833,63000000,-
299,2,41110776833,41158839666,48062833,41114822351,57000000,-
299,3,41110872203,41163046259,52174056,41088019796,51000000,-
300,1,41210663462,41255804129,45140667,41179716592,63000000,-
300,2,41210776685,41258839703,48063018,41214821796,57000000,-
300,3,41210871981,41263045185,52173204,41188019222,51000000,-
301,1,41310664185,41355804574,45140389,41279716518,63000000,-
301,2,41310777537,41358841185,48063648,41314821740,57000000,-
301,3,41310872759,41363046425,52173666,41288018037,51000000,-
302,1,41410663462,41455803888,45140426,41379717333,63000000,-
302,2,41410776685,41458840074,48063389,41414821870,57000000,-
302,3,41410872074,41463044629,52172555,41388019555,51000000,-
303,1,41510663000,41555804000,45141000,41479716370,63000000,-
303,2,41510776222,41558838574,48062352,41514821185,57000000,-
303,3,41510871407,41563044574,52173167,41488017703,51000000,-
304,1,41610665296,41655806185,45140889,41579716296,63000000,-
304,2,41610778500,41658841518,48063018,41614821518,57000000,-
304,3,41610873888,41663047518,52173630,41588017777,51000000,-
305,1,41710665370,41755805648,45140278,41679718666,63000000,-
305,2,41710778555,41758841722,48063167,41714823592,57000000,-
305,3,41710873907,41763047203,52173296,41688020555,51000000,-
306,1,41810662074,41855801944,45139870,41779718351,63000000,-
306,2,41810775055,41858837740,48062685,41814822722,57000000,-
306,3,41810870351,41863052481,52182130,41788020351,51000000,-
307,1,41910662000,41955802314,45140314,41879714981,63000000,-
307,2,41910775166,41958837870,48062704,41914819870,57000000,-
307,3,41910870425,41963043888,52173463,41888024703,51000000,-
308,1,42010660648,42055799092,45138444,41979715425,63000000,-
308,2,42010773814,42058835870,48062056,42014819648,57000000,-
308,3,42010880314,42063055537,52175223,41988016814,51000000,-
309,1,42110668000,42155808611,45140611,42079713648,63000000,-
309,2,42110781203,42158844055,48062852,42114816240,57000000,-
309,3,42110876296,42163056870,52180574,42088028351,51000000,-
310,1,42210668722,42255809055,45140333,42179720944,63000000,-
310,2,42210771351,42258843462,48072111,42214826574,57000000,-
310,3,42210877314,42263060592,52183278,42188029574,51000000,-
311,1,42310660537,42355800166,45139629,42279721592,63000000,-
311,2,42310773851,42358837407,48063556,42367770574,57000000,-
311,3,42310880481,42363062314,52181833,42288033388,51000000,-
312,1,42410669388,42455809685,45140297,42379713648,63000000,-
312,2,42410772055,42458844944,48072889,42414817537,57000000,-
312,3,42410878037,42463060666,52182629,42388035222,51000000,-
313,1,42510661777,42555803759,45141982,42479722574,63000000,-
313,2,42510775074,42558839166,48064092,42567771814,57000000,-
313,3,42510870388,42563044148,52173760,42488033296,51000000,-
314,1,42610670314,42655811333,45141019,42579715500,63000000,-
314,2,42610772611,42658844351,48071740,42614819500,57000000,-
314,3,42610878629,42663064944,52186315,42588017074,51000000,-
315,1,42710667185,42755808962,45141777,42679723351,63000000,-
315,2,42710780333,42758843574,48063241,42767777074,57000000,-
315,3,42710875777,42763049333,52173556,42688035555,51000000,-
316,1,42810668777,42855809185,45140408,42779721370,63000000,-
316,2,42810781925,42858844851,48062926,42814826092,57000000,-
316,3,42810877148,42863051537,52174389,42788022388,51000000,-
317,1,42910663018,42955803851,45140833,42879721666,63000000,-
317,2,42910776296,42958839518,48063222,42914826518,57000000,-
317,3,42910871611,42963044851,52173240,42888024314,51000000,-
318,1,43010662444,43055804870,45142426,42979716074,63000000,-
318,2,43010775518,43058843814,48068296,43014821555,57000000,-
318,3,43010870611,43063044148,52173537,42988017870,51000000,-
319,1,43110666907,43155807462,45140555,43079715592,63000000,-
319,2,43110780111,43158842611,48062500,43114822222,57000000,-
319,3,43110875259,43163048148,52172889,43088017055,51000000,-
320,1,43210667777,43255808796,45141019,43179720129,63000000,-
320,2,43210780851,43258843777,48062926,43214824611,57000000,-
320,3,43210875870,43263056962,52181092,43188021296,51000000,-
321,1,43310661222,43355800425,45139203,43279720703,63000000,-
321,2,43310774462,43358837314,48062852,43314826129,57000000,-
321,3,43310880851,43363056555,52175704,43288029462,51000000,-
322,1,43410669055,43455810129,45141074,43379714907,63000000,-
322,2,43410771462,43458843092,48071630,43414817666,57000000,-
322,3,43410877629,43463051222,52173593,43388028555,51000000,-
323,1,43510663351,43555803833,45140482,43479722203,63000000,-
323,2,43510776722,43558839296,48062574,43567773425,57000000,-
323,3,43510871888,43563045574,52173686,43488024370,51000000,-
324,1,43610662462,43655803777,45141315,43579716666,63000000,-
324,2,43610775500,43658838314,48062814,43614821388,57000000,-
324,3,43610870740,43663044074,52173334,43588018407,51000000,-
325,1,43710667111,43755807962,45140851,43679715555,63000000,-
325,2,43710780351,43758842944,48062593,43714821166,57000000,-
325,3,43710875462,43763049481,52174019,43688017000,51000000,-
326,1,43810664759,43855805870,45141111,43779720259,63000000,-
326,2,43810777870,43858840333,48062463,43814825666,57000000,-
326,3,43810873222,43863046203,52172981,43788022592,51000000,-
327,1,43910663611,43955804666,45141055,43879717833,63000000,-
327,2,43910776833,43958839555,48062722,43914823074,57000000,-
327,3,43910872000,43963052962,52180962,43888019407,51000000,-
328,1,44010662851,44055803740,45140889,43979716759,63000000,-
328,2,44010776018,44058838555,48062537,44014822388,57000000,-
328,3,44010871166,44063044240,52173074,43988025611,51000000,-
329,1,44110662203,44155804648,45142445,44079715611,63000000,-
329,2,44110775555,44158838518,48062963,44114820796,57000000,-
329,3,44110870740,44163043870,52173130,44088017370,51000000,-
330,1,44210662333,44255788611,45126278,44179715555,63000000,-
330,2,44210775611,44258844777,48069166,44214820333,57000000,-
330,3,44210870833,44263044703,52173870,44188016851,51000000,-
331,1,44310663351,44355804759,45141408,44279703037,63000000,-
331,2,44310776592,44358856796,48080204,44314804092,57000000,-
331,3,44310872000,44363045222,52173222,44288017537,51000000,-
332,1,44410667111,44455807407,45140296,44379716759,63000000,-
332,2,44410780314,44458844981,48064667,44414821962,57000000,-
332,3,44410875666,44463057037,52181371,44388018277,51000000,-
333,1,44510666814,44555807685,45140871,44479720055,63000000,-
333,2,44510779981,44558842388,48062407,44514825444,57000000,-
333,3,44510875185,44563048537,52173352,44488029833,51000000,-
334,1,44610666222,44655807388,45141166,44579719814,63000000,-
334,2,44610779296,44658842074,48062778,44614824925,57000000,-
334,3,44610874462,44663047425,52172963,44588021574,51000000,-
335,1,44710666037,44755807000,45140963,44679719185,63000000,-
335,2,44710779425,44758842185,48062760,44714824481,57000000,-
335,3,44710874537,44763048166,52173629,44688020425,51000000,-
336,1,44810667092,44855807907,45140815,44779719074,63000000,-
336,2,44810780185,44858842925,48062740,44814824648,57000000,-
336,3,44810875314,44863069259,52193945,44788021092,51000000,-
337,1,44910666277,44955806462,45140185,44879720148,63000000,-
337,2,44910779648,44958842092,48062444,44914825203,57000000,-
337,3,44910874962,44963049481,52174519,44888040296,51000000,-
338,1,45010664629,45055804259,45139630,44979719351,63000000,-
338,2,45010777777,45058856870,48079093,45014823685,57000000,-
338,3,45010873092,45063055037,52181945,44988022574,51000000,-
339,1,45110669814,45155811148,45141334,45079717388,63000000,-
339,2,45110772351,45158845611,48073260,45114821944,57000000,-
339,3,45110878796,45163053851,52175055,45088027462,51000000,-
340,1,45210663962,45255803925,45139963,45179723814,63000000,-
340,2,45210777092,45258853129,48076037,45267773851,57000000,-
340,3,45210872388,45263045611,52173223,45188026796,51000000,-
341,1,45310667333,45355808611,45141278,45279716666,63000000,-
341,2,45310780685,45358858092,48077407,45314821018,57000000,-
341,3,45310876222,45363048962,52172740,45288018685,51000000,-
342,1,45410668629,45455808111,45139482,45379720944,63000000,-
342,2,45410771592,45458845925,48074333,45414826000,57000000,-
342,3,45410878055,45463055833,52177778,45388021925,51000000,-
343,1,45510666851,45555806648,45139797,45479720444,63000000,-
343,2,45510780444,45558860018,48079574,45567777037,57000000,-
343,3,45510875777,45563050666,52174889,45488028333,51000000,-
344,1,45610665814,45655807740,45141926,45579718203,63000000,-
344,2,45610778888,45658859425,48080537,45614823425,57000000,-
344,3,45610874574,45663051388,52176814,45588023018,51000000,-
345,1,45710662222,45755803796,45141574,45679719407,63000000,-
345,2,45710775518,45758840407,48064889,45714824500,57000000,-
345,3,45710870833,45763053444,52182611,45688024166,51000000,-
346,1,45810661518,45855802055,45140537,45779715962,63000000,-
346,2,45810774629,45858837888,48063259,45814820648,57000000,-
346,3,45810870037,45863050814,52180777,45788025166,51000000,-
347,1,45910663314,45955804314,45141000,45879714666,63000000,-
347,2,45910776425,45958839629,48063204,45914820481,57000000,-
347,3,45910871740,45963044814,52173074,45888023296,51000000,-
348,1,46010663351,46055804537,45141186,45979716370,63000000,-
348,2,46010776462,46058838981,48062519,46014821759,57000000,-
348,3,46010871500,46063044685,52173185,45988017962,51000000,-
349,1,46110663240,46155803888,45140648,46079716388,63000000,-
349,2,46110776462,46158839240,48062778,46114822092,57000000,-
349,3,46110871574,46163065425,52193851,46088017703,51000000,-
350,1,46210662629,46255804314,45141685,46179716351,63000000,-
350,2,46210775796,46258838907,48063111,46214821351,57000000,-
350,3,46210871129,46263045055,52173926,46188036370,51000000,-
351,1,46310663240,46355803240,45140000,46279715814,63000000,-
351,2,46310776425,46358839037,48062612,46314821203,57000000,-
351,3,46310871629,46363044685,52173056,46288017481,51000000,-
352,1,46410664500,46455805722,45141222,46379715888,63000000,-
352,2,46410777648,46458846370,48068722,46414820351,57000000,-
352,3,46410872888,46463064351,52191463,46388017759,51000000,-
353,1,46510665907,46555806259,45140352,46479717703,63000000,-
353,2,46510779185,46558842203,48063018,46514824111,57000000,-
353,3,46510874259,46563047574,52173315,46488037148,51000000,-
354,1,46610665592,46655805796,45140204,46579719481,63000000,-
354,2,46610778592,46658841870,48063278,46614824018,57000000,-
354,3,46610873833,46663047481,52173648,46588020500,51000000,-
355,1,46710665129,46755806425,45141296,46679718314,63000000,-
355,2,46710778296,46758841314,48063018,46714823092,57000000,-
355,3,46710873259,46763054166,52180907,46688020333,51000000,-
356,1,46810665648,46855806092,45140444,46779718388,63000000,-
356,2,46810778722,46858841462,48062740,46814824370,57000000,-
356,3,46810873796,46863053518,52179722,46788026722,51000000,-
357,1,46910662111,46955803833,45141722,46879718388,63000000,-
357,2,46910775425,46958838555,48063130,46914823944,57000000,-
357,3,46910870740,46963044166,52173426,46888026592,51000000,-
358,1,47010662685,47055803222,45140537,46979715629,63000000,-
358,2,47010775629,47058838166,48062537,47014820722,57000000,-
358,3,47010870870,47063044055,52173185,46988017296,51000000,-
359,1,47110662703,47155803240,45140537,47079715407,63000000,-
359,2,47110775944,47158838962,48063018,47114820796,57000000,-
359,3,47110871092,47163043666,52172574,47088017111,51000000,-
360,1,47210661648,47255802851,45141203,47179715777,63000000,-
360,2,47210774740,47258838777,48064037,47214820333,57000000,-
360,3,47210869925,47263051148,52181223,47188016888,51000000,-
361,1,47310670166,47355811500,45141334,47279714388,63000000,-
361,2,47310772611,47358844925,48072314,47314819037,57000000,-
361,3,47310878777,47363061962,52183185,47288024333,51000000,-
362,1,47410669962,47455810407,45140445,47379723574,63000000,-
362,2,47410772481,47458844611,48072130,47467769240,57000000,-
362,3,47410878925,47463053055,52174130,47388034777,51000000,-
363,1,47510661240,47555799611,45138371,47479723277,63000000,-
363,2,47510774425,47558836814,48062389,47567771203,57000000,-
363,3,47510880925,47563076333,52195408,47488026388,51000000,-
364,1,47610668981,47655809351,45140370,47579714388,63000000,-
364,2,47610782111,47658860629,48078518,47614817074,57000000,-
364,3,47610877425,47663051000,52173575,47588049370,51000000,-
365,1,47710660981,47755800037,45139056,47679721629,63000000,-
365,2,47710774148,47758837074,48062926,47714824851,57000000,-
365,3,47710880666,47763065555,52184889,47688024148,51000000,-
366,1,47810669148,47855809944,45140796,47779714462,63000000,-
366,2,47810771703,47858844814,48073111,47814817388,57000000,-
366,3,47810877851,47863052462,52174611,47788036092,51000000,-
367,1,47910670407,47955810703,45140296,47879722055,63000000,-
367,2,47910772981,47958845703,48072722,47967769759,57000000,-
367,3,47910878962,47963063388,52184426,47888025333,51000000,-
368,1,48010662703,48055803962,45141259,47979723333,63000000,-
368,2,48010775814,48058839111,48063297,48067772629,57000000,-
368,3,48010871000,48063044129,52173129,47988034074,51000000,-
369,1,48110660759,48155801000,45140241,48079715833,63000000,-
369,2,48110773851,48158837222,48063371,48114819370,57000000,-
369,3,48110880277,48163055166,52174889,48088017277,51000000,-
370,1,48210669370,48255810296,45140926,48179713981,63000000,-
370,2,48210771777,48258844166,48072389,48214818000,57000000,-
370,3,48210877907,48263053648,52175741,48188028203,51000000,-
371,1,48310668388,48355808981,45140593,48279723000,63000000,-
371,2,48310771092,48358846537,48075445,48367767870,57000000,-
371,3,48310877259,48363052481,52175222,48288026611,51000000,-
372,1,48410666722,48455808648,45141926,48379721759,63000000,-
372,2,48410779777,48458860444,48080667,48467776555,57000000,-
372,3,48410875648,48463052407,52176759,48388024888,51000000,-
373,1,48510666925,48555807444,45140519,48479720092,63000000,-
373,2,48510780407,48558843537,48063130,48514824370,57000000,-
373,3,48510875777,48563049388,52173611,48488025166,51000000,-
374,1,48610668037,48655808740,45140703,48579720370,63000000,-
374,2,48610781037,48658843240,48062203,48614824888,57000000,-
374,3,48610876240,48663049629,52173389,48588022481,51000000,-
375,1,48710668259,48755809833,45141574,48679721148,63000000,-
375,2,48710781388,48758844425,48063037,48714826111,57000000,-
375,3,48710876462,48763049074,52172612,48688022685,51000000,-
376,1,48810668814,48855810462,45141648,48779721666,63000000,-
376,2,48810781870,48858846888,48065018,48814827388,57000000,-
376,3,48810877296,48863050333,52173037,48788022111,51000000,-
377,1,48910668462,48955810129,45141667,48879722148,63000000,-
377,2,48910781592,48958844611,48063019,48914827129,57000000,-
377,3,48910876888,48963049796,52172908,48888023333,51000000,-
378,1,49010668888,49055809944,45141056,48979721907,63000000,-
378,2,49010781907,49058845092,48063185,49014827555,57000000,-
378,3,49010877296,49063051277,52173981,48988022740,51000000,-
379,1,49110668333,49155808925,45140592,49079722018,63000000,-
379,2,49110781592,49158844481,48062889,49114827629,57000000,-
379,3,49110876870,49163050370,52173500,49088024129,51000000,-
380,1,49210665129,49255804833,45139704,49179721537,63000000,-
380,2,49210779055,49258854907,48075852,49214826055,57000000,-
380,3,49210874462,49263047870,52173408,49188023222,51000000,-
381,1,49310664981,49355807425,45142444,49279717129,63000000,-
381,2,49310778314,49358841851,48063537,49314822166,57000000,-
381,3,49310873648,49363046703,52173055,49288020796,51000000,-
382,1,49410665277,49455806370,45141093,49379718759,63000000,-
382,2,49410778407,49458842055,48063648,49414824796,57000000,-
382,3,49410873666,49463047333,52173667,49388019592,51000000,-
383,1,49510667407,49555808574,45141167,49479718537,63000000,-
383,2,49510780370,49558843296,48062926,49514824425,57000000,-
383,3,49510875925,49563049037,52173112,49488020314,51000000,-
384,1,49610667314,49655808796,45141482,49579720370,63000000,-
384,2,49610780407,49658843611,48063204,49614825629,57000000,-
384,3,49610875537,49663049018,52173481,49588021870,51000000,-
385,1,49710667629,49755809222,45141593,49679720777,63000000,-
385,2,49710780796,49758848925,48068129,49714826333,57000000,-
385,3,49710875981,49763049870,52173889,49688021944,51000000,-
386,1,49810668666,49855809833,45141167,49779721037,63000000,-
386,2,49810781814,49858845481,48063667,49814826648,57000000,-
386,3,49810877092,49863057537,52180445,49788022944,51000000,-
387,1,49910668944,49955809944,45141000,49879722129,63000000,-
387,2,49910771592,49958844185,48072593,49914827518,57000000,-
387,3,49910877555,49963052037,52174482,49888030259,51000000,-
388,1,50010662296,50055802925,45140629,49979721925,63000000,-
388,2,50010775462,50058838351,48062889,50067772259,57000000,-
388,3,50010870722,50063043703,52172981,49988025092,51000000,-
389,1,50110665240,50155806055,45140815,50079715388,63000000,-
389,2,50110778370,50158841462,48063092,50114819944,57000000,-
389,3,50110873481,50163047611,52174130,50088016925,51000000,-
390,1,50210663185,50255804462,45141277,50179718500,63000000,-
390,2,50210776296,50258839388,48063092,50214823685,57000000,-
390,3,50210871388,50263045277,52173889,50188020814,51000000,-
391,1,50310662907,50355804185,45141278,50279716296,63000000,-
391,2,50310776074,50358839018,48062944,50314821685,57000000,-
391,3,50310871277,50363045537,52174260,50288018351,51000000,-
392,1,50410663629,50455804648,45141019,50379716000,63000000,-
392,2,50410776888,50458841796,48064908,50414821185,57000000,-
392,3,50410871981,50463045296,52173315,50388018444,51000000,-
393,1,50510663740,50555804611,45140871,50479717000,63000000,-
393,2,50510777018,50558839500,48062482,50514822185,57000000,-
393,3,50510872351,50563044666,52172315,50488018388,51000000,-
394,1,50610663259,50655803833,45140574,50579717129,63000000,-
394,2,50610776444,50658839129,48062685,50614821944,57000000,-
394,3,50610871648,50663045037,52173389,50588017833,51000000,-
395,1,50710664000,50755804888,45140888,50679716407,63000000,-
395,2,50710777185,50758839870,48062685,50714821000,57000000,-
395,3,50710872277,50763045148,52172871,50688018055,51000000,-
396,1,50810666222,50855807129,45140907,50779717277,63000000,-
396,2,50810779185,50858847296,48068111,50814822388,57000000,-
396,3,50810874444,50863047500,52173056,50788018314,51000000,-
397,1,50910667148,50955808407,45141259,50879718870,63000000,-
397,2,50910780314,50958843648,48063334,50914824388,57000000,-
397,3,50910875777,50963055925,52180148,50888020685,51000000,-
398,1,51010666981,51055807425,45140444,50979720703,63000000,-
398,2,51010779962,51058843444,48063482,51014826203,57000000,-
398,3,51010875166,51063046962,52171796,50988029166,51000000,-
399,1,51110667203,51155808685,45141482,51079719777,63000000,-
399,2,51110780481,51158843407,48062926,51114824648,57000000,-
399,3,51110875537,51163057037,52181500,51088020296,51000000,-
400,1,51210667388,51255807796,45140408,51179720555,63000000,-
400,2,51210780462,51258843444,48062982,51214826629,57000000,-
400,3,51210875574,51263057314,52181740,51188029518,51000000,-
401,1,51310666074,51355807740,45141666,51279720407,63000000,-
