Index,DAG-ID,Send-Outer,Recv-Outer,Latency,Absolute Deadline,Relative Deadline
525,3,63711097814,63861680759,150582945,63761355370,101000000
526,1,63810816555,63881623166,70806611,63798963500,85000000
526,2,37510959462,37560079407,49119945,37522979296,58000000
526,3,63811102240,63964355722,153253482,63856308555,101000000
527,1,63910812388,63973275722,62463334,63898946796,85000000
527,2,37560953425,37610067203,49113778,37572982888,58000000
527,3,63911111296,64065097925,153986629,63961357981,101000000
528,1,64010811148,64081483925,70672777,63998961944,85000000
528,2,37610952185,37660070629,49118444,37622976462,58000000
528,3,64011109759,64161571185,150461426,64056301092,101000000
529,1,64110808407,64181534703,70726296,64098952092,85000000
529,2,37660952555,37710064722,49112167,37672978333,58000000
529,3,64111108518,64261300055,150191537,64156298018,101000000
530,1,64210808629,64279638055,68829426,64198939518,85000000
530,2,37710950148,37760070425,49120277,37722975314,58000000
530,3,64211108851,64361311500,150202649,64262540185,101000000
531,1,64310805611,64379649481,68843870,64298941333,85000000
531,2,37760956611,37810067462,49110851,37772976018,58000000
531,3,64311102129,64461304925,150202796,64360649814,101000000
532,1,64410810851,64479655944,68845093,64398950111,85000000
532,2,37810953111,37860076018,49122907,37822978833,58000000
532,3,64411110740,64561308129,150197389,64460661537,101000000
533,1,64510808018,64579639925,68831907,64498944555,85000000
533,2,37860951574,37910063055,49111481,37872978888,58000000
533,3,64511104240,64661305259,150201019,64560663648,101000000
534,1,64610813018,64679647388,68834370,64598940500,85000000
534,2,37910959851,37960081148,49121297,37922973833,58000000
534,3,64611113240,64764383648,153270408,64660647277,101000000
535,1,64710813574,64773274240,62460666,64698952796,85000000
535,2,37960957222,38010073962,49116740,37972983203,58000000
535,3,64711099185,64861586611,150487426,64760659703,101000000
536,1,64810812296,64881531388,70719092,64798962537,85000000
536,2,38010958259,38060080037,49121778,38022979425,58000000
536,3,64811111851,64961308833,150196982,64856307888,101000000
537,1,64910813685,64979637018,68823333,64898950203,85000000
537,2,38060954925,38110072833,49117908,38072982129,58000000
537,3,64911112962,65065090555,153977593,64961361000,101000000
538,1,65010816703,65078663666,67846963,64998947166,85000000
538,2,38110957481,38160074981,49117500,38122977444,58000000
538,3,65011101129,65161576500,150475371,65060644462,101000000
539,1,65110805574,65181528240,70722666,65098970277,85000000
539,2,38160952166,38210063240,49111074,38172980740,58000000
539,3,65111104388,65265089240,153984852,65156319037,101000000
540,1,65210809555,65278647648,67838093,65198936092,85000000
540,2,38210960111,38260079074,49118963,38222974870,58000000
540,3,65211108185,65361678537,150570352,65262535296,101000000
541,1,65310812685,65381629351,70816666,65298951518,85000000
541,2,38260952203,38310061611,49109408,38272984000,58000000
541,3,65311110518,65461318629,150208111,65356304500,101000000
542,1,65410807851,65479647407,68839556,65398944870,85000000
542,2,38310958333,38360079648,49121315,38322974685,58000000
542,3,65411104888,65565095333,153990445,65461354759,101000000
543,1,65510811629,65578679833,67868204,65498933277,85000000
543,2,38360954481,38410064518,49110037,38372981074,58000000
543,3,65511111092,65661584351,150473259,65560655166,101000000
544,1,65610815703,65681533240,70717537,65598963388,85000000
544,2,38410950259,38460070055,49119796,38422977388,58000000
544,3,65611113796,65775158074,164044278,65656315759,101000000
545,1,65710815203,65779642444,68827241,65698948222,85000000
545,2,38460952425,38510062703,49110278,38472975907,58000000
545,3,65711112000,65875157074,164045074,65761359277,101000000
546,1,65810815962,65879652037,68836075,65798947944,85000000
546,2,38510959296,38560078629,49119333,38522975166,58000000
546,3,65811100222,65961306574,150206352,65861354500,101000000
547,1,65910805129,65979646555,68841426,65898949722,85000000
547,2,38560952759,38610063870,49111111,38572983111,58000000
547,3,65911101370,66061309574,150208204,65961358203,101000000
548,1,66010809351,66079644388,68835037,65998931518,85000000
548,2,38610949648,38660077314,49127666,38622975074,58000000
548,3,66011105314,66161312444,150207130,66060654129,101000000
549,1,66110807222,66179653666,68846444,66098946648,85000000
549,2,38660955666,38710071074,49115408,38672974981,58000000
549,3,66111103092,66265096111,153993019,66160651777,101000000
550,1,66210811000,66278676222,67865222,66198925259,85000000
550,2,38710955703,38760084333,49128630,38722978185,58000000
550,3,66211111870,66361585925,150474055,66260665592,101000000
551,1,66310813962,66381534462,70720500,66298955777,85000000
551,2,38760949277,38810065203,49115926,38772981814,58000000
551,3,66311113796,66475157592,164043796,66356305462,101000000
552,1,66410812629,66479646555,68833926,66398949555,85000000
552,2,38810949481,38860067444,49117963,38822971777,58000000
552,3,66411112444,66565097629,153985185,66461364592,101000000
553,1,66510810166,66578676500,67866334,66498944370,85000000
553,2,38860954166,38910064259,49110093,38872975555,58000000
553,3,66511109500,66661590462,150480962,66561353648,101000000
554,1,66610816425,66681533574,70717149,66598962425,85000000
554,2,38910950870,38960068981,49118111,38922976203,58000000
554,3,66611102166,66775153722,164051556,66656308074,101000000
555,1,66710809055,66779648592,68839537,66698951703,85000000
555,2,38960952092,39010063851,49111759,38972976907,58000000
555,3,66711105833,66861307388,150201555,66761357685,101000000
556,1,66810810777,66879651462,68840685,66798941240,85000000
556,2,39010949703,39060077185,49127482,39022974777,58000000
556,3,66811110925,66961317370,150206445,66861353296,101000000
557,1,66910806574,66979632981,68826407,66898944314,85000000
557,2,39060952240,39110071240,49119000,39072975537,58000000
557,3,66911103888,67061301796,150197908,66960651166,101000000
558,1,67010812833,67079639666,68826833,66998935907,85000000
558,2,39110957333,39160077148,49119815,39122975296,58000000
558,3,67011111166,67165095203,153984037,67060643833,101000000
559,1,67110809351,67179456351,68647000,67098950111,85000000
559,2,39160951629,39210063277,49111648,39172981000,58000000
559,3,67111110870,67261707777,150596907,67160651777,101000000
560,1,67210808740,67281659740,70851000,67198955314,85000000
560,2,39210951333,39260073444,49122111,39222974351,58000000
560,3,67211108166,67358401425,147293259,67256296074,101000000
561,1,67310806462,67379663425,68856963,67298959074,85000000
561,2,39260949111,39310060925,49111814,39272978074,58000000
561,3,67311104907,67465093351,153988444,67361369518,101000000
562,1,67410813388,67481495351,70681963,67398957759,85000000
562,2,39310956722,39360077185,49120463,39322971870,58000000
562,3,67411097666,67561594111,150496445,67461386351,101000000
563,1,67510805018,67581535296,70730278,67498956666,85000000
563,2,39360953796,39410064907,49111111,39372980555,58000000
563,3,67511102092,67661322574,150220482,67556299574,101000000
564,1,67610806111,67679669018,68862907,67598932129,85000000
564,2,39410950870,39460073037,49122167,39422976129,58000000
564,3,67611103203,67775166888,164063685,67661358296,101000000
565,1,67710804851,67779657092,68852241,67698934370,85000000
565,2,39460950277,39510066685,49116408,39472976518,58000000
565,3,67711101388,67861312518,150211130,67760676018,101000000
566,1,67810817185,67879652962,68835777,67798932018,85000000
566,2,39510950685,39560067518,49116833,39522972740,58000000
566,3,67811101814,67975172777,164070963,67861366314,101000000
567,1,67910807833,67979644685,68836852,67898949314,85000000
567,2,39560953555,39610067574,49114019,39572973314,58000000
567,3,67911104092,68061317388,150213296,67960665111,101000000
568,1,68010815814,68079666462,68850648,67998934185,85000000
568,2,39610952944,39660076277,49123333,39622976296,58000000
568,3,68011102518,68161297277,150194759,68061375314,101000000
569,1,68110811962,68179632740,68820778,68098950685,85000000
569,2,39660953037,39710065129,49112092,39672979055,58000000
569,3,68111109018,68261301703,150192685,68160671685,101000000
570,1,68210814888,68279638351,68823463,68198948333,85000000
570,2,39710959518,39760078611,49119093,39722975129,58000000
570,3,68211099814,68361307518,150207704,68260639870,101000000
571,1,68310814296,68379646648,68832352,68298946833,85000000
571,2,39760954388,39810069814,49115426,39772982444,58000000
571,3,68311113296,68475161666,164048370,68360650351,101000000
572,1,68410815148,68479649111,68833963,68398950370,85000000
572,2,39810956018,39860077000,49120982,39822977722,58000000
572,3,68411099296,68561310425,150211129,68460658537,101000000
573,1,68510813888,68579654444,68840556,68498947685,85000000
573,2,39860951111,39910062759,49111648,39872979518,58000000
573,3,68511112796,68661309388,150196592,68561355481,101000000
574,1,68610806240,68679644296,68838056,68598947388,85000000
574,2,39910958888,39960078703,49119815,39922973907,58000000
574,3,68611104555,68761304907,150200352,68660661629,101000000
575,1,68710807500,68779650555,68843055,68698957277,85000000
575,2,39960952722,40010067537,49114815,39972982685,58000000
575,3,68711102925,68861313685,150210760,68760651574,101000000
576,1,68810813870,68879652148,68838278,68798938240,85000000
576,2,40010950944,40060069148,49118204,40022974685,58000000
576,3,68811097814,68961309000,150211186,68860662314,101000000
577,1,68910805537,68979646000,68840463,68898944388,85000000
577,2,40060955555,40110072277,49116722,40072973851,58000000
577,3,68911103518,69061307703,150204185,68960663925,101000000
578,1,69010815148,69079652740,68837592,68998933037,85000000
578,2,40110957148,40160074555,49117407,40122978222,58000000
578,3,69011112092,69175158055,164045963,69060653388,101000000
579,1,69110806370,69179644333,68837963,69098947833,85000000
579,2,40160960500,40210072055,49111555,40172979962,58000000
579,3,69111104277,69261314981,150210704,69160664518,101000000
580,1,69210808796,69279653481,68844685,69198940018,85000000
580,2,40210958833,40260078537,49119704,40222982555,58000000
580,3,69211106444,69358375351,147268907,69261355407,101000000
581,1,69310815537,69379649981,68834444,69298939481,85000000
581,2,40260952629,40310063703,49111074,40272982074,58000000
581,3,69311099574,69461568462,150468888,69360665888,101000000
582,1,69410810129,69481528666,70718537,69398950296,85000000
582,2,40310949314,40360067185,49117871,40322975611,58000000
582,3,69411110333,69565094944,153984611,69461360777,101000000
583,1,69510813814,69578643740,67829926,69498938666,85000000
583,2,40360953222,40410068000,49114778,40372975111,58000000
583,3,69511111592,69665096666,153985074,69562534722,101000000
584,1,69610810925,69681424944,70614019,69598957425,85000000
584,2,40410951444,40460071129,49119685,40422975370,58000000
584,3,69611111629,69761597240,150485611,69656304222,101000000
585,1,69710806370,69781542981,70736611,69698954648,85000000
585,2,40460957333,40510069185,49111852,40472974148,58000000
585,3,69711104555,69865090018,153985463,69756302166,101000000
586,1,69810816907,69878664629,67847722,69798952240,85000000
586,2,40510954888,40560076092,49121204,40522979759,58000000
586,3,69811102759,69961568722,150465963,69861369074,101000000
587,1,69910807277,69981532925,70725648,69898966592,85000000
587,2,40560952166,40610067370,49115204,40572980166,58000000
587,3,69911106259,70075163870,164057611,69956314425,101000000
588,1,70010807000,70079654814,68847814,69998938018,85000000
588,2,40610952259,40660070851,49118592,40622974592,58000000
588,3,70011106055,70175151925,164045870,70062532129,101000000
589,1,70110809148,70179646851,68837703,70098939018,85000000
589,2,40660952185,40710064259,49112074,40672978074,58000000
589,3,70111105518,70265091333,153985815,70161362148,101000000
590,1,70210813185,70278648981,67835796,70198942055,85000000
590,2,40710950259,40760078777,49128518,40722974407,58000000
590,3,70211102222,70361594462,150492240,70261349351,101000000
591,1,70310806129,70381544518,70738389,70298965407,85000000
591,2,40760954444,40810069203,49114759,40772975796,58000000
591,3,70311102833,70461295351,150192518,70356313222,101000000
592,1,70410809462,70479668962,68859500,70398953000,85000000
592,2,40810952629,40860070259,49117630,40822976703,58000000
592,3,70411109277,70561307870,150198593,70461369814,101000000
593,1,70510815814,70579636888,68821074,70498942018,85000000
593,2,40860957111,40910067500,49110389,40872975870,58000000
593,3,70511102111,70661305018,150202907,70560685685,101000000
594,1,70610814500,70679646722,68832222,70598948777,85000000
594,2,40910952870,40960080925,49128055,40922979796,58000000
594,3,70611114000,70761313259,150199259,70660644296,101000000
595,1,70710805148,70779650888,68845740,70698950370,85000000
595,2,40960955740,41010065500,49109760,40972978314,58000000
595,3,70711103277,70861311092,150207815,70760658425,101000000
596,1,70810811314,70879652351,68841037,70798952111,85000000
596,2,41010951259,41060073537,49122278,41022978592,58000000
596,3,70811108833,70965094703,153985870,70860662777,101000000
597,1,70910813740,70978643185,67829445,70898943611,85000000
597,2,41060959777,41110073925,49114148,41072977111,58000000
597,3,70911112814,71061585333,150472519,70960664222,101000000
598,1,71010809814,71081529962,70720148,70998957722,85000000
598,2,41110958740,41160077277,49118537,41122982037,58000000
598,3,71011105277,71165100814,153995537,71056303000,101000000
599,1,71110809277,71178659851,67850574,71098942148,85000000
599,2,41160953000,41210066833,49113833,41172981611,58000000
599,3,71111111148,71261594870,150483722,71161364685,101000000
600,1,71210807462,71281543925,70736463,71198955629,85000000
600,2,41210952222,41260081833,49129611,41222975370,58000000
600,3,71211104055,71364367796,153263741,71256307888,101000000
601,1,71310819277,71373279333,62460056,71298939907,85000000
601,2,41260957129,41310071296,49114167,41272978129,58000000
601,3,71311104018,71461574185,150470167,71361368611,101000000
602,1,71410806166,71481529555,70723389,71398967925,85000000
602,2,41310956629,41360076277,49119648,41322979425,58000000
602,3,71411103240,71575161685,164058445,71456311074,101000000
603,1,71510811444,71579631351,68819907,71498940833,85000000
603,2,41360950777,41410064000,49113223,41372980092,58000000
603,3,71511109592,71661304111,150194519,71562535370,101000000
604,1,71610812592,71679644907,68832315,71598944703,85000000
604,2,41410949759,41460077185,49127426,41422973203,58000000
604,3,71611111518,71761301388,150189870,71661350388,101000000
605,1,71710811425,71779644777,68833352,71698947833,85000000
605,2,41460952148,41510063851,49111703,41472975518,58000000
605,3,71711111055,71864362351,153251296,71760656907,101000000
606,1,71810813740,71873274240,62460500,71798950259,85000000
606,2,41510949944,41560080018,49130074,41522974851,58000000
606,3,71811101092,71961667500,150566408,71860650462,101000000
607,1,71910814796,71981620592,70805796,71898965166,85000000
607,2,41560955129,41610071296,49116167,41572975370,58000000
607,3,71911100425,72061319944,150219519,71956308092,101000000
608,1,72010804648,72079631092,68826444,71998944407,85000000
608,2,41610957444,41660077388,49119944,41622977851,58000000
608,3,72011103000,72175163629,164060629,72056291425,101000000
609,1,72110805277,72179670685,68865408,72098934574,85000000
609,2,41660951481,41710066481,49115000,41672981203,58000000
609,3,72111104370,72275159648,164055278,72160642425,101000000
610,1,72210807055,72279649740,68842685,72198937444,85000000
610,2,41710951870,41760070796,49118926,41722974351,58000000
610,3,72211104759,72375167296,164062537,72261361037,101000000
611,1,72310814629,72379654388,68839759,72298933166,85000000
611,2,41760952703,41810067074,49114371,41772977722,58000000
611,3,72311110425,72461304185,150193760,72361367351,101000000
612,1,72410810314,72479645870,68835556,72398944722,85000000
612,2,41810952685,41860074462,49121777,41822975370,58000000
612,3,72411110777,72575160944,164050167,72461363574,101000000
613,1,72510805500,72579645259,68839759,72498939259,85000000
613,2,41860952518,41910063925,49111407,41872978296,58000000
613,3,72511100666,72675156203,164055537,72560653703,101000000
614,1,72610805018,72679660185,68855167,72598931129,85000000
614,2,41910949648,41960069962,49120314,41922975166,58000000
614,3,72611102388,72761311185,150208797,72661361592,101000000
615,1,72710805944,72779651740,68845796,72698929722,85000000
615,2,41960956185,42010067388,49111203,41972975259,58000000
615,3,72711101314,72861309314,150208000,72761368055,101000000
616,1,72810811555,72879654851,68843296,72798937759,85000000
616,2,42010954000,42060071796,49117796,42022978611,58000000
616,3,72811112703,72961310462,150197759,72860663648,101000000
617,1,72910807037,72979638203,68831166,72898951055,85000000
617,2,42060957888,42110072611,49114723,42072976833,58000000
617,3,72911105166,73065095425,153990259,72960661611,101000000
618,1,73010811314,73078672981,67861667,72998958388,85000000
618,2,42110959833,42160079981,49120148,42122979888,58000000
618,3,73011112648,73161577185,150464537,73060646166,101000000
619,1,73110808703,73181534537,70725834,73098957537,85000000
619,2,42160953962,42210070666,49116704,42172983296,58000000
619,3,73111104555,73261309537,150204982,73156307666,101000000
620,1,73210810277,73279651037,68840760,73198939481,85000000
620,2,42210956407,42260077555,49121148,42222977462,58000000
620,3,73211110814,73375159981,164049167,73262541000,101000000
621,1,73310805888,73379644203,68838315,73298951981,85000000
621,2,42260951888,42310064351,49112463,42272979870,58000000
621,3,73311105833,73461317759,150211926,73360663407,101000000
622,1,73410806388,73479656537,68850149,73398943629,85000000
622,2,42310949666,42360066962,49117296,42322974703,58000000
622,3,73411102981,73565095925,153992944,73461357425,101000000
623,1,73510815037,73578679259,67864222,73498933018,85000000
623,2,42360953166,42410065018,49111852,42372976166,58000000
623,3,73511100314,73665094462,153994148,73560668907,101000000
624,1,73610816296,73681441037,70624741,73598967296,85000000
624,2,42410951592,42460072444,49120852,42422975314,58000000
624,3,73611101037,73765099055,153998018,73656308277,101000000
625,1,73710808500,73781499796,70691296,73698967148,85000000
625,2,42460958888,42510075851,49116963,42472976833,58000000
625,3,73711111870,73861672555,150560685,73756310666,101000000
626,1,73810815796,73881622722,70806926,73798958240,85000000
626,2,42510959092,42560079037,49119945,42522982296,58000000
626,3,73811112814,73961310037,150197223,73856303592,101000000
627,1,73910807648,73979649814,68842166,73898945851,85000000
627,2,42560954092,42610066685,49112593,42572982462,58000000
627,3,73911104944,74061327444,150222500,73961352611,101000000
628,1,74010805962,74079646000,68840038,73998941166,85000000
628,2,42610952074,42660071259,49119185,42622977074,58000000
628,3,74011103074,74165090407,153987333,74060661685,101000000
629,1,74110813203,74178687759,67874556,74098932481,85000000
629,2,42660958037,42710066611,49108574,42672978333,58000000
629,3,74111099962,74261660574,150560612,74160658611,101000000
630,1,74210814722,74281624888,70810166,74198960759,85000000
630,2,42710952462,42760078222,49125760,42722980222,58000000
630,3,74211113148,74361317981,150204833,74256315296,101000000
631,1,74310808777,74379653222,68844445,74298948925,85000000
631,2,42760952203,42810062462,49110259,42772978185,58000000
631,3,74311108222,74475161314,164053092,74362624962,101000000
632,1,74410807148,74479660574,68853426,74398942962,85000000
632,2,42810959074,42860081833,49122759,42822975592,58000000
632,3,74411103148,74575157888,164054740,74460661222,101000000
633,1,74510807666,74579661203,68853537,74498927462,85000000
633,2,42860952277,42910062555,49110278,42872981833,58000000
633,3,74511104814,74661310037,150205223,74561370111,101000000
634,1,74610814500,74679659796,68845296,74598932111,85000000
634,2,42910959351,42960078722,49119371,42922975611,58000000
634,3,74611110111,74765091018,153980907,74661367259,101000000
635,1,74710815425,74778653407,67837982,74698955018,85000000
635,2,42960953388,43010073851,49120463,42972982222,58000000
635,3,74711100722,74861581666,150480944,74760667592,101000000
636,1,74810809537,74881536759,70727222,74798961018,85000000
636,2,43010957962,43060078055,49120093,43022976018,58000000
636,3,74811105685,74961296833,150191148,74856303611,101000000
637,1,74910810981,74979675740,68864759,74898946833,85000000
637,2,43060952592,43110069759,49117167,43072981259,58000000
637,3,74911110851,75061310925,150200074,74962542629,101000000
638,1,75010815333,75079653870,68838537,74998937685,85000000
638,2,43110957333,43160077203,49119870,43122975370,58000000
638,3,75011112370,75161305555,150193185,75060689129,101000000
639,1,75110818666,75179639944,68821278,75098947203,85000000
639,2,43160951518,43210068296,49116778,43172979944,58000000
639,3,75111103203,75275166259,164063056,75160661259,101000000
640,1,75210809129,75279643907,68834778,75198959851,85000000
640,2,43210952148,43260071259,49119111,43222974259,58000000
640,3,75211104814,75361308407,150203593,75260647666,101000000
641,1,75310812888,75379649592,68836704,75298940148,85000000
641,2,43260957000,43310065425,49108425,43272974777,58000000
641,3,75311111444,75461306962,150195518,75361364314,101000000
642,1,75410813037,75479650814,68837777,75398950148,85000000
642,2,43310951092,43360077722,49126630,43322979203,58000000
642,3,75411112296,75564374981,153262685,75460661685,101000000
643,1,75510815444,75573275518,62460074,75498951740,85000000
643,2,43360952203,43410066833,49114630,43372976888,58000000
643,3,75511099888,75661573296,150473408,75560658296,101000000
644,1,75610806462,75681532111,70725649,75598966240,85000000
644,2,43410952148,43460072555,49120407,43422976166,58000000
644,3,75611104222,75761311074,150206852,75656307481,101000000
645,1,75710810851,75779650129,68839278,75698944740,85000000
645,2,43460959055,43510070185,49111130,43472978388,58000000
645,3,75711109907,75861303333,150193426,75762538166,101000000
646,1,75810813833,75879647129,68833296,75798942907,85000000
646,2,43510956518,43560077629,49121111,43522981259,58000000
646,3,75811099166,75965099222,154000056,75860657814,101000000
647,1,75910811277,75978674314,67863037,75898946666,85000000
647,2,43560951500,43610065314,49113814,43572979907,58000000
647,3,75911110203,76061565296,150455093,75960658907,101000000
648,1,76010809925,76081521666,70711741,75998954851,85000000
648,2,43610949722,43660071796,49122074,43622974907,58000000
648,3,76011110351,76165093018,153982667,76056308537,101000000
649,1,76110812907,76178660333,67847426,76098935777,85000000
649,2,43660958092,43710073333,49115241,43672975870,58000000
649,3,76111111555,76261674500,150562945,76162527740,101000000
650,1,76210807925,76281629740,70821815,76198959703,85000000
650,2,43710958351,43760078203,49119852,43722980351,58000000
650,3,76211105259,76361309444,150204185,76256301166,101000000
651,1,76310814777,76379652092,68837315,76298935833,85000000
651,2,43760954407,43810072259,49117852,43772981407,58000000
651,3,76311111129,76464384333,153273204,76361352111,101000000
652,1,76410810444,76473286666,62476222,76398947740,85000000
652,2,43810958740,43860078407,49119667,43822976685,58000000
652,3,76411111611,76561586351,150474740,76460663518,101000000
653,1,76510814518,76581533833,70719315,76498957851,85000000
653,2,43860952777,43910073500,49120723,43872981574,58000000
653,3,76511099259,76675157870,164058611,76556313000,101000000
654,1,76610807148,76679632203,68825055,76598950222,85000000
654,2,43910949925,43960076759,49126834,43922975462,58000000
654,3,76611104166,76775161222,164057056,76661353500,101000000
655,1,76710811370,76779659555,68848185,76698953500,85000000
655,2,43960952259,44010065240,49112981,43972975722,58000000
655,3,76711108074,76875157203,164049129,76761363796,101000000
656,1,76810806611,76879653018,68846407,76798946111,85000000
656,2,44010950962,44060069888,49118926,44022977166,58000000
656,3,76811104722,76965095037,153990315,76861363888,101000000
657,1,76910817907,76978652888,67834981,76898939222,85000000
657,2,44060957444,44110070574,49113130,44072973703,58000000
657,3,76911102611,77061576796,150474185,76961357962,101000000
658,1,77010813129,77081538981,70725852,76998967092,85000000
658,2,44110956944,44160077055,49120111,44122979981,58000000
658,3,77011113351,77165090333,153976982,77056313185,101000000
659,1,77110815444,77178664111,67848667,77098944648,85000000
659,2,44160952259,44210063222,49110963,44172980685,58000000
659,3,77111098277,77261562888,150464611,77162544888,101000000
660,1,77210810907,77281520685,70709778,77198965314,85000000
660,2,44210952777,44260076333,49123556,44222975037,58000000
660,3,77211112055,77375161055,164049000,77256320333,101000000
661,1,77310816981,77379626444,68809463,77298944851,85000000
661,2,44260952092,44310066388,49114296,44272979555,58000000
661,3,77311099148,77464358259,153259111,77362527148,101000000
662,1,77410815000,77473276611,62461611,77398947629,85000000
662,2,44310951611,44360071611,49120000,44322975833,58000000
662,3,77411099962,77561587962,150488000,77461361129,101000000
663,1,77510815851,77581533518,70717667,77498963185,85000000
663,2,44360957796,44410073796,49116000,44372977092,58000000
663,3,77511102037,77661306944,150204907,77556300370,101000000
664,1,77610806537,77679638981,68832444,77598950907,85000000
664,2,44410949333,44460066851,49117518,44422979888,58000000
664,3,77611104796,77765096722,153991926,77661365962,101000000
665,1,77710815666,77778675685,67860019,77698945055,85000000
665,2,44460952185,44510064925,49112740,44472973222,58000000
665,3,77711100462,77861585185,150484723,77760646351,101000000
666,1,77810813962,77881529222,70715260,77798966759,85000000
666,2,44510950000,44560075444,49125444,44522975407,58000000
666,3,77811109666,77965097814,153988148,77856313814,101000000
667,1,77910814074,77978667259,67853185,77898946314,85000000
667,2,44560952296,44610062370,49110074,44572976148,58000000
667,3,77911114166,78061596944,150482778,77961353129,101000000
668,1,78010813796,78081544203,70730407,77998954185,85000000
668,2,44610958518,44660077351,49118833,44622975296,58000000
668,3,78011099277,78161303407,150204130,78056319518,101000000
669,1,78110817574,78179645111,68827537,78098951907,85000000
669,2,44660952111,44710063351,49111240,44672981833,58000000
669,3,78111102203,78265098888,153996685,78161361351,101000000
670,1,78210816740,78278671425,67854685,78198956148,85000000
670,2,44710958000,44760077000,49119000,44722974907,58000000
670,3,78211100370,78365099018,153998648,78260657444,101000000
671,1,78310813111,78381485259,70672148,78298958166,85000000
671,2,44760951277,44810067444,49116167,44772981777,58000000
671,3,78311113388,78461587703,150474315,78356306888,101000000
672,1,78410808629,78481536166,70727537,78398958703,85000000
672,2,44810953611,44860071185,49117574,44822974166,58000000
672,3,78411108351,78575162611,164054260,78456294888,101000000
673,1,78510816388,78579661759,68845371,78498940259,85000000
673,2,44860959000,44910067444,49108444,44872979000,58000000
673,3,78511101611,78661309629,150208018,78561357703,101000000
674,1,78610806166,78679645314,68839148,78598956944,85000000
674,2,44910953425,44960075833,49122408,44922981074,58000000
674,3,78611104685,78761316722,150212037,78661361129,101000000
675,1,78710807074,78779659796,68852722,78698959018,85000000
675,2,44960952166,45010071259,49119093,44972979259,58000000
675,3,78711102611,78865099000,153996389,78760652981,101000000
676,1,78810808425,78878671259,67862834,78798957703,85000000
676,2,45010957481,45060075277,49117796,45022976481,58000000
676,3,78811106796,78961601796,150495000,78860667666,101000000
677,1,78910809185,78981548111,70738926,78898957111,85000000
677,2,45060950018,45110073055,49123037,45072980925,58000000
677,3,78911103870,79065100851,153996981,78956309925,101000000
678,1,79010813037,79078672851,67859814,78998944370,85000000
678,2,45110956888,45160076925,49120037,45122975240,58000000
678,3,79011099629,79161585666,150486037,79061361351,101000000
679,1,79110809111,79181531981,70722870,79098964870,85000000
679,2,45160951648,45210068074,49116426,45172980240,58000000
679,3,79111106888,79265095277,153988389,79156294444,101000000
680,1,79210811796,79278683277,67871481,79198943240,85000000
680,2,45210951981,45260070907,49118926,45222974611,58000000
680,3,79211111592,79361588166,150476574,79261354148,101000000
681,1,79310815629,79381537925,70722296,79298960814,85000000
681,2,45260956907,45310068407,49111500,45272974703,58000000
681,3,79311112111,79461295592,150183481,79356306259,101000000
682,1,79410809074,79479665703,68856629,79398950981,85000000
682,2,45310954111,45360078092,49123981,45322979333,58000000
682,3,79411108703,79561311425,150202722,79461367092,101000000
683,1,79510813333,79579648222,68834889,79498940759,85000000
683,2,45360952148,45410061703,49109555,45372980018,58000000
683,3,79511115407,79661312574,150197167,79560684129,101000000
684,1,79610809796,79679655240,68845444,79598946351,85000000
684,2,45410957574,45460076611,49119037,45422975018,58000000
684,3,79611108777,79764375314,153266537,79660655703,101000000
685,1,79710814425,79773285444,62471019,79698938851,85000000
685,2,45460951333,45510060333,49109000,45472980370,58000000
685,3,79711098462,79861582500,150484038,79760663166,101000000
686,1,79810809370,79881537481,70728111,79798963555,85000000
686,2,45510957500,45560082092,49124592,45522973870,58000000
686,3,79811106796,79965096907,153990111,79856315611,101000000
687,1,79910809259,79978682814,67873555,79898956166,85000000
687,2,45560952240,45610064851,49112611,45572980333,58000000
687,3,79911109703,80061582444,150472741,79962544166,101000000
688,1,80010809796,80081528185,70718389,79998959481,85000000
688,2,45610951611,45660069259,49117648,45622977685,58000000
688,3,80011109092,80161308166,150199074,80056300203,101000000
689,1,80110814925,80179643962,68829037,80098938981,85000000
689,2,45660955962,45710066203,49110241,45672974222,58000000
689,3,80111099907,80275159129,164059222,80161357481,101000000
690,1,80210807222,80279649537,68842315,80198946111,85000000
690,2,45710951814,45760069333,49117519,45722978703,58000000
690,3,80211105370,80361304962,150199592,80260656166,101000000
691,1,80310811962,80379652407,68840445,80298956796,85000000
691,2,45760955870,45810070518,49114648,45772977222,58000000
691,3,80311110351,80461312148,150201797,80361365925,101000000
692,1,80410808648,80479644537,68835889,80398946074,85000000
692,2,45810956722,45860076351,49119629,45822977925,58000000
692,3,80411103592,80561313537,150209945,80460664407,101000000
693,1,80510805240,80579653000,68847760,80498954796,85000000
693,2,45860951203,45910063407,49112204,45872980759,58000000
693,3,80511103203,80675153870,164050667,80560651796,101000000
694,1,80610807092,80679653537,68846445,80598956037,85000000
694,2,45910959796,45960078574,49118778,45922974111,58000000
694,3,80611104425,80775163944,164059519,80660660222,101000000
695,1,80710811277,80779659481,68848204,80698932629,85000000
695,2,45960952666,46010068851,49116185,45972983629,58000000
695,3,80711110481,80861316148,150205667,80761365240,101000000
696,1,80810808259,80879653092,68844833,80798950388,85000000
696,2,46010956555,46060083574,49127019,46022975277,58000000
696,3,80811105222,80965097537,153992315,80861358481,101000000
697,1,80910808648,80978658018,67849370,80898953759,85000000
697,2,46060958166,46110077388,49119222,46072979500,58000000
